timestamp,flag_armed,flag_external_manual_override_ok,flag_sysid_maneuver_active,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
577454664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577961365,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
578466676,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
578972911,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
579478646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
579985052,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
580490648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
580996647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
581502648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
582008665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
582514647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
583020646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
583526647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
584032672,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
584538647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
585044671,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
585550650,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
586056647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
586562715,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
587068709,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
587574647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
588080664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
588586663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
589092647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
589598674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
590104646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
590610649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
591116648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
591622890,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
592128700,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
592634710,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
593140667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
593646646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
594152648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
594658647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
595164646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
595670646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
596176647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
596682672,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
597188665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
597694646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
598200647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
598706646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
599212707,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
599718663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
600224662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
600730676,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
601236647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
601742648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
602248665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
602754675,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
603260649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
603766647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
604272647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
604778649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
605284827,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
605790659,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
606296661,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
606802694,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
607308665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
607814647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
608320884,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
608826647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
609332673,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
609838647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
610344666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
610850660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
611356646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
611862650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
612368667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
612874646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
613380647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
613886671,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
614392646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
614898648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
615404647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
615910651,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
616416687,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
616922646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
617428666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
617934647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
618440739,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
618946773,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
619452647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
619959166,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
620464646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
620970664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
621476663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
621982752,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
622488667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
622994646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
627042713,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
627548679,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
628054646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
628560648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
629066647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
629572646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
630078648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
630584648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
631090647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
631596648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
632102752,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
632608908,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
633114663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
633621098,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
634126646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
634632646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
635138646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
635644647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
636150646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
636656647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
637162648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
637668665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
638174646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
638680674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
639186667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
639692646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
640198647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
641210646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
641716647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
642222648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
642728666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
643234673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
643740647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
644246665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
644752689,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
645259216,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
645764660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
646270837,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
646776648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
647283027,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
647788667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
648294645,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
648800646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
649306648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
649812689,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
650318647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
650824647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
651330648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
651836646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
652342647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
652848666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
653354646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
653860647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
654366691,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
654872646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
655378665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
655884664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
656390648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
656896646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
657402646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
657908666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
658414807,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
658920991,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
659426663,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
659932650,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
660438662,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
660944927,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
661450647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
661956647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
662462647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
662968667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
663474664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
663980646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
664486646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
664992648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
665498647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
666004664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
666510665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
667016664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
667522663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
668028675,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
668534647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
669040666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
669546647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
670052741,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
670558647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
671064647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
671570665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
672076742,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
672582810,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
673088665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
673594848,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
674100647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
674606647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
675112647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
675618741,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
676124646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
676630649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
677136663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
677642691,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
678148665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
678654647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
679160669,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
679666646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
680172647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
680678659,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
681184688,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
681690649,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
682196648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
683208667,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
683714648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
684220686,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
684726647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
685232648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
685738725,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
686244744,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
686750648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
687256648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
687762647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
688268683,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
688774683,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
689280759,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
689786646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
690292647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
690798650,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
691304646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
691810645,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
692316647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
692822648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
693328665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
693834647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
694340647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
694846646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
697882646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
698388678,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
698894648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
699400733,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
699906747,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
700412644,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
700918647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
701424648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
701930647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
702436646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
702942647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
703448664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
703954647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
704460666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
704966646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
705472647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
705978675,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
706485648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
706991736,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
707497790,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
708003647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
708509731,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
709015665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
709521884,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
710027705,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
710533648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
711039647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
711545648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
712051645,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
712557647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
713063648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
713569646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
714075656,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
714581647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
715087645,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
715593646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
716099668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
716605647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
717111646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
717617673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
718123647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
718629646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
719135651,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
719641648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
720148055,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
720653724,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
721159728,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
721665648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
722171747,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
722677647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
723183961,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
723689669,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
724195647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
724701655,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
725207648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
725713647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
726219647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
726725647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
727231646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
727737646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
728243647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
728749647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
729255650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
729761648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
730267646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
730773647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
731279646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
731785674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
732291647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
732797648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
733303648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
733809671,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
734315666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
734822177,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
735327673,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
735833646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
736339647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
736845648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
737351646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
737857646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
738363647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
738869647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
739375647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
739881647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
740387673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
740893669,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
741399647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
741905648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
742411664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
742917699,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
743423684,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
743929646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
744435647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
744941648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
745447649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
745953646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
746459648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
746965650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
747472001,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
747977647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
748483672,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
748989668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
749495648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
750001647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
750507648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
751013649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
751519709,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
752025648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
752531646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
753037646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
753543647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
754049693,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
754555665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
755061648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
755567647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
756073646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
756579670,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
757085648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
757591644,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
758097646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
