timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
449711800,0,0,0,0,0
449912203,0,0,0,0,0
450112616,0,0,0,0,0
450313053,0,0,0,0,0
450508540,0,0,0,0,0
450708949,0,0,0,0,0
450909358,0,0,0,0,0
451114685,0,0,0,0,0
451310176,0,0,0,0,0
451510586,0,0,0,0,0
451710990,0,0,0,0,0
451911401,0,0,0,0,0
452111837,0,0,0,0,0
452307326,0,0,0,0,0
452512664,0,0,0,0,0
452713029,0,0,0,0,0
452913471,0,0,0,0,0
453108957,0,0,0,0,0
453309371,0,0,0,0,0
453509782,0,0,0,0,0
453710186,0,0,0,0,0
453910591,0,0,0,0,0
454111000,0,0,0,0,0
454311404,0,0,0,0,0
454511813,0,0,0,0,0
454712222,0,0,0,0,0
454907748,0,0,0,0,0
455108181,0,0,0,0,0
455313443,0,0,0,0,0
455513887,0,0,0,0,0
455709372,0,0,0,0,0
455909789,0,0,0,0,0
456110192,0,0,0,0,0
456310598,0,0,0,0,0
456511003,0,0,0,0,0
456711419,0,0,0,0,0
456911827,0,0,0,0,0
457112228,0,0,0,0,0
457312639,0,0,0,0,0
457508157,0,0,0,0,0
457708595,0,0,0,0,0
457909019,0,0,0,0,0
458114269,0,0,0,0,0
458309796,0,0,0,0,0
458510234,0,0,0,0,0
458710605,0,0,0,0,0
458911015,0,0,0,0,0
459111425,0,0,0,0,0
459311833,0,0,0,0,0
459512238,0,0,0,0,0
459712646,0,0,0,0,0
459913053,0,0,0,0,0
460108571,0,0,0,0,0
460309018,0,0,0,0,0
460509389,0,0,0,0,0
460709804,0,0,0,0,0
460910279,0,0,0,0,0
461110644,0,0,0,0,0
461311022,0,0,0,0,0
461511472,0,0,0,0,0
461711838,0,0,0,0,0
461912281,0,0,0,0,0
462107796,0,0,0,0,0
462313061,0,0,0,0,0
462513470,0,0,0,0,0
462708989,0,0,0,0,0
462909428,0,0,0,0,0
463109816,0,0,0,0,0
463310248,0,0,0,0,0
463510625,0,0,0,0,0
463711065,0,0,0,0,0
463911437,0,0,0,0,0
464111847,0,0,0,0,0
464312254,0,0,0,0,0
464512666,0,0,0,0,0
464708180,0,0,0,0,0
464908590,0,0,0,0,0
465113885,0,0,0,0,0
465314297,0,0,0,0,0
465509849,0,0,0,0,0
465710258,0,0,0,0,0
465910631,0,0,0,0,0
466111041,0,0,0,0,0
466311478,0,0,0,0,0
466511854,0,0,0,0,0
466712262,0,0,0,0,0
466912670,0,0,0,0,0
467113115,0,0,0,0,0
467308595,0,0,0,0,0
467509013,0,0,0,0,0
467709413,0,0,0,0,0
467914742,0,0,0,0,0
468110281,0,0,0,0,0
468310639,0,0,0,0,0
468511051,0,0,0,0,0
468711454,0,0,0,0,0
468911892,0,0,0,0,0
469107381,0,0,0,0,0
469312679,0,0,0,0,0
469513086,0,0,0,0,0
469713527,0,0,0,0,0
469909018,0,0,0,0,0
470109423,0,0,0,0,0
470309829,0,0,0,0,0
470510248,0,0,0,0,0
470710646,0,0,0,0,0
470911057,0,0,0,0,0
471111463,0,0,0,0,0
471311871,0,0,0,0,0
471512313,0,0,0,0,0
471707795,0,0,0,0,0
471908235,0,0,0,0,0
472113505,0,0,0,0,0
472313941,0,0,0,0,0
472509428,0,0,0,0,0
472709841,0,0,0,0,0
472910249,0,0,0,0,0
473110655,0,0,0,0,0
473311064,0,0,0,0,0
473511473,0,0,0,0,0
473711878,0,0,0,0,0
473912290,0,0,0,0,0
474112699,0,0,0,0,0
474308216,0,0,0,0,0
474508658,0,0,0,0,0
474709032,0,0,0,0,0
474914325,0,0,0,0,0
475109853,0,0,0,0,0
475310256,0,0,0,0,0
475510667,0,0,0,0,0
475711072,0,0,0,0,0
475911479,0,0,0,0,0
476111889,0,0,0,0,0
476312296,0,0,0,0,0
476512747,0,0,0,0,0
476713110,0,0,0,0,0
476908630,0,0,0,0,0
477109076,0,0,0,0,0
477309493,0,0,0,0,0
477509858,0,0,0,0,0
477710262,0,0,0,0,0
477910702,0,0,0,0,0
478111078,0,0,0,0,0
478311486,0,0,0,0,0
478511896,0,0,0,0,0
478712341,0,0,0,0,0
478907853,0,0,0,0,0
479113118,0,0,0,0,0
479313531,0,0,0,0,0
479509051,0,0,0,0,0
479709540,0,0,0,0,0
479909863,0,0,0,0,0
480110267,0,0,0,0,0
480310677,0,0,0,0,0
480511116,0,0,0,0,0
480711493,0,0,0,0,0
480911904,0,0,0,0,0
481112313,0,0,0,0,0
481312781,0,0,0,0,0
481508267,0,0,0,0,0
481708649,0,0,0,0,0
481913942,0,0,0,0,0
482114385,0,0,0,0,0
482309900,0,0,0,0,0
482510306,0,0,0,0,0
483111538,0,0,0,0,0
483311915,0,0,0,0,0
483512322,0,0,0,0,0
483712752,0,0,0,0,0
483913165,0,0,0,0,0
484108659,0,0,0,0,0
484309062,0,0,0,0,0
484509493,0,0,0,0,0
484714799,0,0,0,0,0
484910287,0,0,0,0,0
485110695,0,0,0,0,0
485311102,0,0,0,0,0
485511509,0,0,0,0,0
485711997,0,0,0,0,0
485907438,0,0,0,0,0
486112746,0,0,0,0,0
486313142,0,0,0,0,0
486513581,0,0,0,0,0
486709075,0,0,0,0,0
486909496,0,0,0,0,0
487109885,0,0,0,0,0
487310309,0,0,0,0,0
487510701,0,0,0,0,0
487711113,0,0,0,0,0
487911518,0,0,0,0,0
488111927,0,0,0,0,0
488312335,0,0,0,0,0
488507853,0,0,0,0,0
488708298,0,0,0,0,0
488913558,0,0,0,0,0
489113968,0,0,0,0,0
489309492,0,0,0,0,0
489509926,0,0,0,0,0
489710302,0,0,0,0,0
489910708,0,0,0,0,0
490111115,0,0,0,0,0
490311525,0,0,0,0,0
490511936,0,0,0,0,0
490712344,0,0,0,0,0
490912752,0,0,0,0,0
491108267,0,0,0,0,0
491308711,0,0,0,0,0
491509127,0,0,0,0,0
491714458,0,0,0,0,0
491909903,0,0,0,0,0
492110346,0,0,0,0,0
492310719,0,0,0,0,0
492511126,0,0,0,0,0
492711534,0,0,0,0,0
492907056,0,0,0,0,0
493112352,0,0,0,0,0
493312757,0,0,0,0,0
493513166,0,0,0,0,0
493708688,0,0,0,0,0
493909158,0,0,0,0,0
494109502,0,0,0,0,0
494309910,0,0,0,0,0
494510316,0,0,0,0,0
494710758,0,0,0,0,0
494911133,0,0,0,0,0
495111540,0,0,0,0,0
497912367,0,0,0,0,0
498112809,0,0,0,0,0
498308296,0,0,0,0,0
498508703,0,0,0,0,0
498714001,0,0,0,0,0
498909518,0,0,0,0,0
499109924,0,0,0,0,0
499310332,0,0,0,0,0
499510740,0,0,0,0,0
499711150,0,0,0,0,0
499911558,0,0,0,0,0
500111969,0,0,0,0,0
500312375,0,0,0,0,0
500512780,0,0,0,0,0
500713190,0,0,0,0,0
500908707,0,0,0,0,0
501109158,0,0,0,0,0
501309527,0,0,0,0,0
501514828,0,0,0,0,0
501710341,0,0,0,0,0
501910805,0,0,0,0,0
502111157,0,0,0,0,0
502311566,0,0,0,0,0
502511975,0,0,0,0,0
502707495,0,0,0,0,0
502912789,0,0,0,0,0
503113198,0,0,0,0,0
503313606,0,0,0,0,0
503509126,0,0,0,0,0
503709565,0,0,0,0,0
503909946,0,0,0,0,0
504110347,0,0,0,0,0
504310756,0,0,0,0,0
504511199,0,0,0,0,0
504711574,0,0,0,0,0
504911983,0,0,0,0,0
505112393,0,0,0,0,0
505307908,0,0,0,0,0
505508354,0,0,0,0,0
505713620,0,0,0,0,0
505914022,0,0,0,0,0
506109544,0,0,0,0,0
506309982,0,0,0,0,0
506510357,0,0,0,0,0
506710764,0,0,0,0,0
506911174,0,0,0,0,0
507111617,0,0,0,0,0
507311991,0,0,0,0,0
507512399,0,0,0,0,0
507712805,0,0,0,0,0
507908325,0,0,0,0,0
508108736,0,0,0,0,0
508309144,0,0,0,0,0
508514434,0,0,0,0,0
508709956,0,0,0,0,0
508910365,0,0,0,0,0
509110773,0,0,0,0,0
509311181,0,0,0,0,0
509511587,0,0,0,0,0
509707114,0,0,0,0,0
509912407,0,0,0,0,0
510112816,0,0,0,0,0
510313227,0,0,0,0,0
510508743,0,0,0,0,0
510709150,0,0,0,0,0
510909592,0,0,0,0,0
511109964,0,0,0,0,0
511310371,0,0,0,0,0
511510781,0,0,0,0,0
511711221,0,0,0,0,0
511911598,0,0,0,0,0
512112007,0,0,0,0,0
512312417,0,0,0,0,0
512507932,0,0,0,0,0
512713233,0,0,0,0,0
512913639,0,0,0,0,0
513109160,0,0,0,0,0
513309564,0,0,0,0,0
513510005,0,0,0,0,0
513710383,0,0,0,0,0
513910788,0,0,0,0,0
514111201,0,0,0,0,0
514311641,0,0,0,0,0
514512016,0,0,0,0,0
514712424,0,0,0,0,0
514912833,0,0,0,0,0
515108350,0,0,0,0,0
515308805,0,0,0,0,0
515514057,0,0,0,0,0
515709572,0,0,0,0,0
515909983,0,0,0,0,0
516110387,0,0,0,0,0
516310798,0,0,0,0,0
516511206,0,0,0,0,0
516711611,0,0,0,0,0
516912028,0,0,0,0,0
517112429,0,0,0,0,0
517312836,0,0,0,0,0
517513246,0,0,0,0,0
517708765,0,0,0,0,0
517909173,0,0,0,0,0
518109616,0,0,0,0,0
518314883,0,0,0,0,0
518510397,0,0,0,0,0
518710805,0,0,0,0,0
518911243,0,0,0,0,0
519111625,0,0,0,0,0
519312034,0,0,0,0,0
519507549,0,0,0,0,0
519712876,0,0,0,0,0
519913255,0,0,0,0,0
520113666,0,0,0,0,0
520309182,0,0,0,0,0
520509591,0,0,0,0,0
520710030,0,0,0,0,0
520910403,0,0,0,0,0
521110814,0,0,0,0,0
521311226,0,0,0,0,0
521511666,0,0,0,0,0
521712041,0,0,0,0,0
521912448,0,0,0,0,0
522107965,0,0,0,0,0
522308376,0,0,0,0,0
522513671,0,0,0,0,0
522714078,0,0,0,0,0
522909596,0,0,0,0,0
523110010,0,0,0,0,0
523310443,0,0,0,0,0
523510823,0,0,0,0,0
523711229,0,0,0,0,0
523911641,0,0,0,0,0
524112126,0,0,0,0,0
524312457,0,0,0,0,0
524512862,0,0,0,0,0
524708384,0,0,0,0,0
524908800,0,0,0,0,0
525109203,0,0,0,0,0
525314493,0,0,0,0,0
525510020,0,0,0,0,0
525710429,0,0,0,0,0
525910838,0,0,0,0,0
526111242,0,0,0,0,0
526311654,0,0,0,0,0
526507166,0,0,0,0,0
526712472,0,0,0,0,0
526912875,0,0,0,0,0
527113286,0,0,0,0,0
527308797,0,0,0,0,0
527509204,0,0,0,0,0
527709614,0,0,0,0,0
527910056,0,0,0,0,0
528110427,0,0,0,0,0
528310842,0,0,0,0,0
528511246,0,0,0,0,0
528711687,0,0,0,0,0
528912067,0,0,0,0,0
529107585,0,0,0,0,0
529307989,0,0,0,0,0
529513318,0,0,0,0,0
529713694,0,0,0,0,0
529909213,0,0,0,0,0
530109625,0,0,0,0,0
530310029,0,0,0,0,0
530510470,0,0,0,0,0
530710845,0,0,0,0,0
530911253,0,0,0,0,0
531111663,0,0,0,0,0
531312105,0,0,0,0,0
531512479,0,0,0,0,0
531712887,0,0,0,0,0
531908410,0,0,0,0,0
532108813,0,0,0,0,0
532314109,0,0,0,0,0
532509633,0,0,0,0,0
532710038,0,0,0,0,0
532910446,0,0,0,0,0
533110851,0,0,0,0,0
533311262,0,0,0,0,0
533511670,0,0,0,0,0
533712081,0,0,0,0,0
533912486,0,0,0,0,0
534112893,0,0,0,0,0
534313308,0,0,0,0,0
534508825,0,0,0,0,0
534709274,0,0,0,0,0
534909639,0,0,0,0,0
535110079,0,0,0,0,0
535310476,0,0,0,0,0
535510861,0,0,0,0,0
535711268,0,0,0,0,0
535911711,0,0,0,0,0
536112087,0,0,0,0,0
536307610,0,0,0,0,0
536512904,0,0,0,0,0
536713341,0,0,0,0,0
536913717,0,0,0,0,0
537109237,0,0,0,0,0
537309648,0,0,0,0,0
537510055,0,0,0,0,0
537710460,0,0,0,0,0
537910867,0,0,0,0,0
538111280,0,0,0,0,0
538311687,0,0,0,0,0
538512128,0,0,0,0,0
538712506,0,0,0,0,0
538908052,0,0,0,0,0
539108471,0,0,0,0,0
539313758,0,0,0,0,0
539514133,0,0,0,0,0
539709687,0,0,0,0,0
539910066,0,0,0,0,0
540110469,0,0,0,0,0
540310877,0,0,0,0,0
540511317,0,0,0,0,0
540711697,0,0,0,0,0
540912104,0,0,0,0,0
541112511,0,0,0,0,0
541312948,0,0,0,0,0
541508472,0,0,0,0,0
541708848,0,0,0,0,0
541909255,0,0,0,0,0
542114581,0,0,0,0,0
542310103,0,0,0,0,0
542510478,0,0,0,0,0
542710885,0,0,0,0,0
542911292,0,0,0,0,0
543111778,0,0,0,0,0
543307227,0,0,0,0,0
543512518,0,0,0,0,0
543712924,0,0,0,0,0
543913365,0,0,0,0,0
544108857,0,0,0,0,0
544309270,0,0,0,0,0
544509720,0,0,0,0,0
544710081,0,0,0,0,0
544910483,0,0,0,0,0
545110898,0,0,0,0,0
545311303,0,0,0,0,0
545511711,0,0,0,0,0
545712120,0,0,0,0,0
545907642,0,0,0,0,0
546108075,0,0,0,0,0
546313343,0,0,0,0,0
546513749,0,0,0,0,0
547310493,0,0,0,0,0
549910912,0,0,0,0,0
550111318,0,0,0,0,0
550311760,0,0,0,0,0
550512136,0,0,0,0,0
550712546,0,0,0,0,0
550912948,0,0,0,0,0
551113391,0,0,0,0,0
551308881,0,0,0,0,0
551509292,0,0,0,0,0
551709693,0,0,0,0,0
551910102,0,0,0,0,0
552110510,0,0,0,0,0
552310916,0,0,0,0,0
552511325,0,0,0,0,0
552711735,0,0,0,0,0
552912147,0,0,0,0,0
553107661,0,0,0,0,0
553312959,0,0,0,0,0
553513366,0,0,0,0,0
553713773,0,0,0,0,0
553909293,0,0,0,0,0
554109734,0,0,0,0,0
554310109,0,0,0,0,0
554510515,0,0,0,0,0
554710926,0,0,0,0,0
554911366,0,0,0,0,0
555111744,0,0,0,0,0
555312153,0,0,0,0,0
555512556,0,0,0,0,0
555708083,0,0,0,0,0
555908490,0,0,0,0,0
556113783,0,0,0,0,0
556314190,0,0,0,0,0
556509709,0,0,0,0,0
556710120,0,0,0,0,0
556910524,0,0,0,0,0
557110933,0,0,0,0,0
557311342,0,0,0,0,0
557511826,0,0,0,0,0
557712157,0,0,0,0,0
557912568,0,0,0,0,0
558112972,0,0,0,0,0
558308492,0,0,0,0,0
558508903,0,0,0,0,0
558709342,0,0,0,0,0
558914606,0,0,0,0,0
559110174,0,0,0,0,0
559310532,0,0,0,0,0
559510975,0,0,0,0,0
559711349,0,0,0,0,0
559911757,0,0,0,0,0
560107282,0,0,0,0,0
560312606,0,0,0,0,0
560512982,0,0,0,0,0
560713392,0,0,0,0,0
560908909,0,0,0,0,0
561109321,0,0,0,0,0
561309759,0,0,0,0,0
561510134,0,0,0,0,0
561710542,0,0,0,0,0
561910951,0,0,0,0,0
562111390,0,0,0,0,0
562311766,0,0,0,0,0
562512174,0,0,0,0,0
562707700,0,0,0,0,0
562908103,0,0,0,0,0
563113398,0,0,0,0,0
563313807,0,0,0,0,0
563509325,0,0,0,0,0
563709736,0,0,0,0,0
563910143,0,0,0,0,0
564110582,0,0,0,0,0
564310956,0,0,0,0,0
564511417,0,0,0,0,0
564711778,0,0,0,0,0
564912218,0,0,0,0,0
565112590,0,0,0,0,0
565308109,0,0,0,0,0
565508516,0,0,0,0,0
565708925,0,0,0,0,0
565914221,0,0,0,0,0
566109741,0,0,0,0,0
566310156,0,0,0,0,0
566510557,0,0,0,0,0
566710999,0,0,0,0,0
566911373,0,0,0,0,0
567111790,0,0,0,0,0
567312191,0,0,0,0,0
567512633,0,0,0,0,0
567713005,0,0,0,0,0
567908525,0,0,0,0,0
568108934,0,0,0,0,0
568309342,0,0,0,0,0
568509749,0,0,0,0,0
568710159,0,0,0,0,0
568910563,0,0,0,0,0
569110975,0,0,0,0,0
569311384,0,0,0,0,0
569511792,0,0,0,0,0
569712200,0,0,0,0,0
569907749,0,0,0,0,0
570113088,0,0,0,0,0
570313458,0,0,0,0,0
570513834,0,0,0,0,0
570709348,0,0,0,0,0
570909779,0,0,0,0,0
571110165,0,0,0,0,0
571310603,0,0,0,0,0
571510982,0,0,0,0,0
571711428,0,0,0,0,0
571911800,0,0,0,0,0
572112238,0,0,0,0,0
572312618,0,0,0,0,0
572508134,0,0,0,0,0
572708542,0,0,0,0,0
572913869,0,0,0,0,0
573114246,0,0,0,0,0
573309771,0,0,0,0,0
573510176,0,0,0,0,0
573710586,0,0,0,0,0
573910989,0,0,0,0,0
574111399,0,0,0,0,0
574311808,0,0,0,0,0
574512213,0,0,0,0,0
574712625,0,0,0,0,0
574913031,0,0,0,0,0
575108580,0,0,0,0,0
575308957,0,0,0,0,0
575509366,0,0,0,0,0
575714661,0,0,0,0,0
575910218,0,0,0,0,0
576110594,0,0,0,0,0
576311000,0,0,0,0,0
576511405,0,0,0,0,0
576711847,0,0,0,0,0
576907334,0,0,0,0,0
577112632,0,0,0,0,0
577313039,0,0,0,0,0
577513480,0,0,0,0,0
577708964,0,0,0,0,0
577909374,0,0,0,0,0
578109788,0,0,0,0,0
578310189,0,0,0,0,0
578510599,0,0,0,0,0
578711006,0,0,0,0,0
578911461,0,0,0,0,0
579111818,0,0,0,0,0
579312230,0,0,0,0,0
579507749,0,0,0,0,0
579708188,0,0,0,0,0
579913453,0,0,0,0,0
580113863,0,0,0,0,0
580309383,0,0,0,0,0
580509827,0,0,0,0,0
580710208,0,0,0,0,0
580910604,0,0,0,0,0
581111013,0,0,0,0,0
581311456,0,0,0,0,0
581511829,0,0,0,0,0
581712239,0,0,0,0,0
581912647,0,0,0,0,0
582108166,0,0,0,0,0
582308574,0,0,0,0,0
582508981,0,0,0,0,0
582714278,0,0,0,0,0
582909806,0,0,0,0,0
583110278,0,0,0,0,0
583310614,0,0,0,0,0
583511024,0,0,0,0,0
583711427,0,0,0,0,0
583911843,0,0,0,0,0
584112246,0,0,0,0,0
584312656,0,0,0,0,0
584513064,0,0,0,0,0
584708583,0,0,0,0,0
584908992,0,0,0,0,0
585109430,0,0,0,0,0
585309812,0,0,0,0,0
585510248,0,0,0,0,0
585710626,0,0,0,0,0
585911059,0,0,0,0,0
586111439,0,0,0,0,0
586311846,0,0,0,0,0
586512251,0,0,0,0,0
586707773,0,0,0,0,0
586913071,0,0,0,0,0
587113480,0,0,0,0,0
587313888,0,0,0,0,0
587509409,0,0,0,0,0
587709821,0,0,0,0,0
587910280,0,0,0,0,0
588110629,0,0,0,0,0
588311041,0,0,0,0,0
588511445,0,0,0,0,0
588711885,0,0,0,0,0
588912262,0,0,0,0,0
589112671,0,0,0,0,0
589308191,0,0,0,0,0
589508597,0,0,0,0,0
589713894,0,0,0,0,0
589914308,0,0,0,0,0
590109824,0,0,0,0,0
590310255,0,0,0,0,0
590510670,0,0,0,0,0
590711045,0,0,0,0,0
590911452,0,0,0,0,0
591111865,0,0,0,0,0
591312304,0,0,0,0,0
591512680,0,0,0,0,0
591713091,0,0,0,0,0
591908606,0,0,0,0,0
592109017,0,0,0,0,0
592309422,0,0,0,0,0
592514718,0,0,0,0,0
592710248,0,0,0,0,0
592910646,0,0,0,0,0
593111053,0,0,0,0,0
593311493,0,0,0,0,0
593511870,0,0,0,0,0
593707390,0,0,0,0,0
593912767,0,0,0,0,0
594113130,0,0,0,0,0
594313504,0,0,0,0,0
594509024,0,0,0,0,0
594709430,0,0,0,0,0
594909838,0,0,0,0,0
595110282,0,0,0,0,0
595310652,0,0,0,0,0
595511065,0,0,0,0,0
595711470,0,0,0,0,0
595911879,0,0,0,0,0
596112289,0,0,0,0,0
596307840,0,0,0,0,0
596508219,0,0,0,0,0
596713510,0,0,0,0,0
596913921,0,0,0,0,0
597109470,0,0,0,0,0
597309854,0,0,0,0,0
597510254,0,0,0,0,0
597710662,0,0,0,0,0
597911100,0,0,0,0,0
598111478,0,0,0,0,0
598311886,0,0,0,0,0
598512297,0,0,0,0,0
598712749,0,0,0,0,0
598908225,0,0,0,0,0
599108635,0,0,0,0,0
599309045,0,0,0,0,0
599514371,0,0,0,0,0
599709856,0,0,0,0,0
599910265,0,0,0,0,0
600110672,0,0,0,0,0
600311078,0,0,0,0,0
600511487,0,0,0,0,0
600711896,0,0,0,0,0
600912304,0,0,0,0,0
601112751,0,0,0,0,0
601313121,0,0,0,0,0
601508638,0,0,0,0,0
601709084,0,0,0,0,0
601909495,0,0,0,0,0
602109865,0,0,0,0,0
602310269,0,0,0,0,0
602510710,0,0,0,0,0
602711087,0,0,0,0,0
602911494,0,0,0,0,0
603111901,0,0,0,0,0
603312347,0,0,0,0,0
603507828,0,0,0,0,0
603713126,0,0,0,0,0
603913534,0,0,0,0,0
604109056,0,0,0,0,0
604309525,0,0,0,0,0
604509901,0,0,0,0,0
604710275,0,0,0,0,0
604910689,0,0,0,0,0
605111091,0,0,0,0,0
605311533,0,0,0,0,0
605511908,0,0,0,0,0
605712320,0,0,0,0,0
605912749,0,0,0,0,0
606108247,0,0,0,0,0
606308688,0,0,0,0,0
606513950,0,0,0,0,0
606714360,0,0,0,0,0
606909877,0,0,0,0,0
607110337,0,0,0,0,0
607310696,0,0,0,0,0
607511101,0,0,0,0,0
607711509,0,0,0,0,0
607911919,0,0,0,0,0
608112328,0,0,0,0,0
608312751,0,0,0,0,0
608513143,0,0,0,0,0
608708665,0,0,0,0,0
608909078,0,0,0,0,0
609109526,0,0,0,0,0
609314776,0,0,0,0,0
609510293,0,0,0,0,0
609710706,0,0,0,0,0
609911140,0,0,0,0,0
610111518,0,0,0,0,0
610311930,0,0,0,0,0
610507446,0,0,0,0,0
610712781,0,0,0,0,0
610913151,0,0,0,0,0
611113558,0,0,0,0,0
611309126,0,0,0,0,0
611509493,0,0,0,0,0
611709893,0,0,0,0,0
611910302,0,0,0,0,0
612110710,0,0,0,0,0
612311118,0,0,0,0,0
612511523,0,0,0,0,0
612711934,0,0,0,0,0
612912343,0,0,0,0,0
613107862,0,0,0,0,0
613308274,0,0,0,0,0
613513598,0,0,0,0,0
613713981,0,0,0,0,0
613909495,0,0,0,0,0
614109903,0,0,0,0,0
614310308,0,0,0,0,0
614510748,0,0,0,0,0
614711126,0,0,0,0,0
614911536,0,0,0,0,0
615111941,0,0,0,0,0
615312382,0,0,0,0,0
615512757,0,0,0,0,0
615708280,0,0,0,0,0
615908690,0,0,0,0,0
616109131,0,0,0,0,0
616314391,0,0,0,0,0
616509944,0,0,0,0,0
616710319,0,0,0,0,0
616910770,0,0,0,0,0
617111132,0,0,0,0,0
617311540,0,0,0,0,0
617507094,0,0,0,0,0
617712357,0,0,0,0,0
617912766,0,0,0,0,0
618113178,0,0,0,0,0
618308731,0,0,0,0,0
618509129,0,0,0,0,0
618709514,0,0,0,0,0
618909918,0,0,0,0,0
619110323,0,0,0,0,0
619310733,0,0,0,0,0
619511143,0,0,0,0,0
619711550,0,0,0,0,0
619911957,0,0,0,0,0
620112370,0,0,0,0,0
620307917,0,0,0,0,0
620513184,0,0,0,0,0
620713592,0,0,0,0,0
620909130,0,0,0,0,0
621109552,0,0,0,0,0
621309930,0,0,0,0,0
621510332,0,0,0,0,0
621710743,0,0,0,0,0
621911180,0,0,0,0,0
622111558,0,0,0,0,0
622311966,0,0,0,0,0
622512374,0,0,0,0,0
622712816,0,0,0,0,0
622908306,0,0,0,0,0
627111979,0,0,0,0,0
627307502,0,0,0,0,0
627512800,0,0,0,0,0
627713209,0,0,0,0,0
627913619,0,0,0,0,0
628109138,0,0,0,0,0
628309543,0,0,0,0,0
628509981,0,0,0,0,0
628710355,0,0,0,0,0
628910764,0,0,0,0,0
629111176,0,0,0,0,0
629311616,0,0,0,0,0
629511991,0,0,0,0,0
629712401,0,0,0,0,0
629907917,0,0,0,0,0
630108327,0,0,0,0,0
630313624,0,0,0,0,0
630514037,0,0,0,0,0
630709549,0,0,0,0,0
630909958,0,0,0,0,0
631110363,0,0,0,0,0
631310775,0,0,0,0,0
631511181,0,0,0,0,0
631711591,0,0,0,0,0
631911996,0,0,0,0,0
632112440,0,0,0,0,0
632312814,0,0,0,0,0
632508333,0,0,0,0,0
632708745,0,0,0,0,0
632909150,0,0,0,0,0
633114464,0,0,0,0,0
633309964,0,0,0,0,0
633510374,0,0,0,0,0
633710782,0,0,0,0,0
633911221,0,0,0,0,0
634111594,0,0,0,0,0
634307148,0,0,0,0,0
634512415,0,0,0,0,0
634712820,0,0,0,0,0
634913232,0,0,0,0,0
635108749,0,0,0,0,0
635309158,0,0,0,0,0
635509564,0,0,0,0,0
635709973,0,0,0,0,0
635910414,0,0,0,0,0
636110790,0,0,0,0,0
636311198,0,0,0,0,0
636511606,0,0,0,0,0
636712047,0,0,0,0,0
636912422,0,0,0,0,0
637107942,0,0,0,0,0
637313239,0,0,0,0,0
637513679,0,0,0,0,0
637709167,0,0,0,0,0
637909572,0,0,0,0,0
638109984,0,0,0,0,0
638310389,0,0,0,0,0
638510797,0,0,0,0,0
638711204,0,0,0,0,0
638911615,0,0,0,0,0
639112069,0,0,0,0,0
639512870,0,0,0,0,0
639708386,0,0,0,0,0
639908773,0,0,0,0,0
640114078,0,0,0,0,0
640309583,0,0,0,0,0
640510023,0,0,0,0,0
640710395,0,0,0,0,0
640910806,0,0,0,0,0
641111212,0,0,0,0,0
641311654,0,0,0,0,0
641512031,0,0,0,0,0
641712437,0,0,0,0,0
641912845,0,0,0,0,0
642113256,0,0,0,0,0
642308775,0,0,0,0,0
642509217,0,0,0,0,0
642709590,0,0,0,0,0
642914888,0,0,0,0,0
643110404,0,0,0,0,0
643310849,0,0,0,0,0
643511220,0,0,0,0,0
643711632,0,0,0,0,0
643912038,0,0,0,0,0
644107558,0,0,0,0,0
644312855,0,0,0,0,0
644513263,0,0,0,0,0
644713681,0,0,0,0,0
644909189,0,0,0,0,0
645109601,0,0,0,0,0
645310009,0,0,0,0,0
645510412,0,0,0,0,0
645710824,0,0,0,0,0
645911305,0,0,0,0,0
646111670,0,0,0,0,0
646312044,0,0,0,0,0
646512455,0,0,0,0,0
646707970,0,0,0,0,0
646908382,0,0,0,0,0
647113680,0,0,0,0,0
647314092,0,0,0,0,0
647509605,0,0,0,0,0
647710014,0,0,0,0,0
647910452,0,0,0,0,0
648110828,0,0,0,0,0
648311235,0,0,0,0,0
648511647,0,0,0,0,0
648712055,0,0,0,0,0
648912459,0,0,0,0,0
649112871,0,0,0,0,0
649308391,0,0,0,0,0
649508822,0,0,0,0,0
649709208,0,0,0,0,0
649914503,0,0,0,0,0
650110022,0,0,0,0,0
650310431,0,0,0,0,0
650510839,0,0,0,0,0
650711275,0,0,0,0,0
650911657,0,0,0,0,0
651107172,0,0,0,0,0
651312471,0,0,0,0,0
651512908,0,0,0,0,0
651713286,0,0,0,0,0
651908806,0,0,0,0,0
652109214,0,0,0,0,0
652309624,0,0,0,0,0
652510031,0,0,0,0,0
652710469,0,0,0,0,0
652910847,0,0,0,0,0
653111254,0,0,0,0,0
653311662,0,0,0,0,0
653512098,0,0,0,0,0
653707621,0,0,0,0,0
653907994,0,0,0,0,0
654113294,0,0,0,0,0
654313738,0,0,0,0,0
654509256,0,0,0,0,0
654709631,0,0,0,0,0
654910081,0,0,0,0,0
655110444,0,0,0,0,0
655310854,0,0,0,0,0
655511264,0,0,0,0,0
655711668,0,0,0,0,0
655912079,0,0,0,0,0
656112486,0,0,0,0,0
656312894,0,0,0,0,0
656508444,0,0,0,0,0
656708823,0,0,0,0,0
656914118,0,0,0,0,0
657109637,0,0,0,0,0
657310077,0,0,0,0,0
657510454,0,0,0,0,0
657710864,0,0,0,0,0
657911272,0,0,0,0,0
658111708,0,0,0,0,0
658312087,0,0,0,0,0
658512495,0,0,0,0,0
658712901,0,0,0,0,0
