timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
791415787,791395709,3997706,-16.47222,43.91,101523.0,1.2062612
791466420,791448615,3997706,-16.59905,43.899998,101524.5,1.206279
791526551,791503969,3997706,-16.62019,43.899998,101524.75,1.206282
791576841,791556720,3997706,-17.05353,43.91,101530.0,1.2063444
791626992,791609410,3997706,-16.84743,43.899998,101527.5,1.2063147
791687374,791664758,3997706,-16.889706,43.91,101528.0,1.2063206
791737917,791717617,3997706,-17.116945,43.91,101530.75,1.2063533
791788053,791770470,3997706,-17.138084,43.91,101531.0,1.2063563
791848433,791825848,3997706,-17.28077,43.91,101532.75,1.206377
791898967,791878678,3997706,-17.138084,43.899998,101531.0,1.2063563
791949117,791931526,3997706,-17.492155,43.91,101535.25,1.2064067
792009482,791986840,3997706,-17.571424,43.91,101536.26,1.2064188
792060040,792039623,3997706,-17.534433,43.899998,101535.76,1.2064128
792110166,792092566,3997706,-17.80395,43.91,101539.0,1.2064513
792170523,792147828,3997706,-17.98891,43.91,101541.25,1.206478
792220652,792200559,3997706,-17.883219,43.91,101540.0,1.2064632
792270946,792253322,3997706,-18.06818,43.91,101542.24,1.2064898
792331350,792308588,3997706,-18.279566,43.899998,101544.74,1.2065195
792381460,792361383,3997706,-18.6125,43.91,101548.75,1.2065672
792432014,792414329,3997706,-18.485668,43.91,101547.25,1.2065493
792492169,792469580,3997706,-18.718191,43.91,101550.0,1.206582
792542492,792522413,3997706,-18.73933,43.91,101550.25,1.2065849
792592858,792575097,3997706,-18.697054,43.91,101549.75,1.206579
792652990,792630406,3997706,-18.73933,43.91,101550.25,1.2065849
792703326,792683137,3997706,-18.94543,43.91,101552.75,1.2066146
792753461,792735871,3997706,-18.675915,43.91,101549.5,1.206576
792814043,792791430,3997706,-19.029985,43.91,101553.75,1.2066265
792864364,792844180,3997706,-19.051125,43.91,101554.0,1.2066295
792914500,792896910,3997706,-19.17267,43.91,101555.5,1.2066474
792974854,792952192,3997706,-19.214949,43.91,101555.99,1.2066532
793025410,793005006,3997706,-19.569017,43.91,101560.24,1.2067037
793075547,793057959,3997706,-19.505604,43.91,101559.5,1.2066948
793135875,793113193,3997706,-19.796259,43.91,101562.99,1.2067363
793186029,793165949,3997706,-19.690565,43.91,101561.75,1.2067215
793236590,793219013,3997706,-19.965366,43.91,101565.0,1.2067602
793296960,793274207,3997706,-19.711704,43.91,101562.0,1.2067245
793347081,793326997,3997706,-19.711704,43.91,101562.0,1.2067245
793397410,793379777,3997706,-19.54788,43.91,101560.0,1.2067008
793457553,793434965,3997706,-20.229597,43.91,101568.25,1.2067988
793507879,793487801,3997706,-20.108051,43.91,101566.75,1.206781
793558213,793540480,3997706,-20.171467,43.91,101567.5,1.20679
793618358,793595766,3997706,-20.52554,43.91,101571.75,1.2068404
793668662,793648488,3997706,-20.192606,43.91,101567.75,1.2067928
793718817,793701232,3997706,-20.604809,43.91,101572.75,1.2068523
793779190,793756605,3997706,-20.647085,43.92,101573.25,1.2068583
793829856,793809435,3997706,-20.93774,43.91,101576.75,1.2068999
793879874,793862283,3997706,-20.95888,43.92,101577.0,1.2069027
793940228,793917574,3997706,-21.14384,43.92,101579.25,1.2069296
793990340,793970259,3997706,-21.08571,43.91,101578.5,1.2069206
794040647,794023072,3997706,-21.14384,43.92,101579.25,1.2069296
794101050,794078288,3997706,-21.376366,43.91,101582.0,1.2069622
794151159,794131083,3997706,-21.312948,43.92,101581.25,1.2069533
794201463,794183841,3997706,-21.207256,43.91,101580.0,1.2069384
794261673,794239042,3997706,-21.355227,43.91,101581.74,1.2069591
794311947,794291870,3997706,-21.418642,43.92,101582.5,1.2069682
794362314,794344549,3997706,-21.54019,43.92,101584.0,1.206986
794422544,794399872,3997706,-21.709297,43.92,101586.0,1.2070097
794473030,794452845,3997706,-21.645882,43.91,101585.24,1.2070007
794523160,794505570,3997706,-22.10036,43.92,101590.75,1.2070662
794583493,794560886,3997706,-21.645882,43.92,101585.25,1.2070009
794633815,794613632,3997706,-21.999952,43.92,101589.5,1.2070513
794683948,794666369,3997706,-21.873121,43.92,101588.0,1.2070335
794744275,794721642,3997706,-22.184914,43.92,101591.75,1.2070781
794794415,794774330,3997706,-22.079222,43.91,101590.5,1.2070632
794844738,794827165,3997706,-22.248331,43.92,101592.5,1.2070869
794905335,794882536,3997706,-22.538986,43.92,101596.0,1.2071285
794955473,794935383,3997706,-22.454433,43.92,101594.99,1.2071166
795005799,794988173,3997706,-22.332886,43.92,101593.5,1.2070988
795066415,795043488,3997706,-22.64468,43.92,101597.25,1.2071434
795116534,795096451,3997706,-22.602402,43.92,101596.75,1.2071375
795166880,795149249,3997706,-23.014605,43.92,101601.75,1.2071968
795227034,795204432,3997706,-23.099157,43.92,101602.75,1.2072088
795277355,795257240,3997706,-23.099157,43.92,101602.75,1.2072088
795327908,795310132,3997706,-23.141436,43.92,101603.25,1.2072147
795388063,795365469,3997706,-23.056879,43.92,101602.25,1.2072028
795438370,795418241,3997706,-23.43209,43.92,101606.75,1.2072563
795488510,795470931,3997706,-23.574776,43.92,101608.5,1.207277
795548927,795526322,3997706,-23.410952,43.92,101606.5,1.2072533
795599566,795579154,3997706,-23.701607,43.92,101610.0,1.207295
795649570,795631990,3997706,-24.076817,43.92,101614.5,1.2073483
795709955,795687353,3997706,-24.076817,43.92,101614.49,1.2073482
795760885,795740195,3997706,-24.097956,43.92,101614.75,1.2073513
795830678,795800560,3997706,-24.113808,43.92,101615.0,1.2073543
795880994,795860913,3997706,-24.055677,43.92,101614.24,1.2073452
795931340,795913598,3997706,-24.2195,43.92,101616.25,1.2073691
795991486,795968878,3997706,-24.055677,43.92,101614.25,1.2073454
796041802,796021623,3997706,-24.48902,43.92,101619.5,1.2074077
796091937,796074358,3997706,-24.510155,43.92,101619.74,1.2074107
796152264,796129677,3997706,-24.531294,43.92,101619.99,1.2074136
796202864,796182560,3997706,-24.510155,43.92,101619.74,1.2074107
796252991,796235411,3997706,-24.864227,43.92,101624.0,1.2074612
796313320,796290685,3997706,-24.716257,43.92,101622.25,1.2074405
796363470,796343390,3997706,-24.906504,43.92,101624.5,1.2074672
796413789,796396212,3997706,-25.112604,43.92,101627.0,1.2074969
796474130,796451401,3997706,-25.197159,43.92,101628.0,1.2075088
796524278,796504182,3997706,-25.112604,43.92,101627.0,1.2074969
796574629,796556996,3997706,-25.176022,43.92,101627.75,1.2075058
796635235,796612287,3997706,-25.339846,43.92,101629.75,1.2075295
796685334,796665230,3997706,-25.30285,43.93,101629.25,1.2075236
796735651,796717976,3997706,-25.6305,43.92,101633.25,1.2075711
796795805,796773212,3997706,-25.77847,43.93,101635.0,1.2075919
796846112,796825985,3997706,-25.65164,43.92,101633.5,1.2075741
796896253,796878674,3997706,-25.757332,43.92,101634.75,1.2075889
796956632,796934044,3997706,-25.77847,43.93,101635.0,1.2075919
797007169,796986878,3997706,-25.98457,43.93,101637.49,1.2076216
797057352,797039744,3997706,-25.841887,43.93,101635.76,1.207601
797117933,797095329,3997706,-26.111403,43.93,101639.0,1.2076395
797168474,797148181,3997706,-26.111403,43.92,101638.99,1.2076393
797218622,797201038,3997706,-26.296364,43.92,101641.25,1.2076662
797278967,797256379,3997706,-26.56588,43.93,101644.5,1.2077048
797329606,797309243,3997706,-26.54474,43.93,101644.25,1.2077018
797379675,797362098,3997706,-26.793121,43.92,101647.25,1.2077374
797440019,797417383,3997706,-27.004507,43.93,101649.75,1.2077671
797490147,797470063,3997706,-27.12605,43.92,101651.25,1.207785
797540455,797522880,3997706,-27.210608,43.93,101652.25,1.2077969
797600877,797578102,3997706,-27.295162,43.92,101653.25,1.2078087
797650994,797630913,3997706,-27.189468,43.93,101651.99,1.2077938
797701517,797683841,3997706,-27.12605,43.93,101651.24,1.2077849
797761910,797739154,3997706,-27.437845,43.92,101655.0,1.2078296
797812027,797791946,3997706,-27.437845,43.93,101655.0,1.2078296
797862732,797844667,3997706,-27.458984,43.93,101655.25,1.2078326
797922489,797899906,3997706,-27.606956,43.93,101656.99,1.2078532
797972816,797952683,3997706,-27.7285,43.93,101658.5,1.2078712
798022990,798005367,3997706,-27.791918,43.93,101659.25,1.20788
798083303,798060715,3997706,-27.961025,43.93,101661.26,1.2079039
798133624,798113440,3997706,-27.955742,43.93,101661.24,1.2079037
798183760,798166175,3997706,-27.998016,43.93,101661.74,1.2079097
798244084,798221450,3997706,-28.019156,43.93,101662.0,1.2079127
798294225,798274139,3997706,-28.12485,43.93,101663.25,1.2079276
798344550,798326975,3997706,-28.082573,43.93,101662.74,1.2079215
798404886,798382159,3997706,-28.415504,43.93,101666.75,1.2079692
798455036,798434938,3997706,-28.188267,43.93,101664.0,1.2079365
798505359,798487732,3997706,-28.246397,43.93,101664.75,1.2079455
798565568,798542922,3997706,-28.394365,43.93,101666.5,1.2079662
798615824,798595739,3997706,-28.600466,43.93,101669.0,1.2079959
798666418,798648619,3997706,-28.558191,43.93,101668.5,1.2079899
798726563,798703974,3997706,-28.600466,43.93,101668.99,1.2079958
798776881,798756747,3997706,-28.68502,43.93,101670.0,1.2080078
798827014,798809436,3997706,-28.9334,43.93,101673.0,1.2080435
798887406,798864796,3997706,-28.91226,43.93,101672.75,1.2080405
798937935,798917647,3997706,-28.954538,43.93,101673.25,1.2080464
798988099,798970495,3997706,-29.054945,43.94,101674.5,1.2080612
799048452,799025858,3997706,-29.28747,43.93,101677.25,1.2080939
799099342,799078714,3997706,-29.620403,43.93,101681.25,1.2081414
799169631,799139191,3997706,-29.461864,43.93,101679.39,1.2081194
799219764,799199670,3997706,-29.92691,43.93,101685.0,1.208186
799270328,799252640,3997706,-29.678534,43.93,101682.0,1.2081504
799330532,799307894,3997706,-29.92691,43.93,101685.0,1.208186
799380808,799360727,3997706,-29.847641,43.94,101684.0,1.2081741
799431150,799413407,3997706,-29.86878,43.93,101684.24,1.208177
799491291,799468686,3997706,-29.990328,43.94,101685.76,1.208195
799541609,799521427,3997706,-29.826504,43.93,101683.74,1.208171
799591741,799574164,3997706,-30.07488,43.94,101686.74,1.2082067
799652078,799629488,3997706,-30.45009,43.94,101691.25,1.2082603
799702424,799682189,3997706,-30.302122,43.94,101689.5,1.2082394
799752549,799734966,3997706,-30.386675,43.93,101690.5,1.2082514
799812911,799790214,3997706,-30.550499,43.94,101692.49,1.2082751
799863024,799842945,3997706,-31.13181,43.94,101699.5,1.2083583
799913423,799895779,3997706,-31.195225,43.94,101700.25,1.2083672
799974038,799951068,3997706,-31.174088,43.93,101700.0,1.2083642
800024086,800003991,3997706,-31.0314,43.94,101698.25,1.2083434
800074415,800056787,3997706,-31.152948,43.93,101699.75,1.2083613
800134559,800111971,3997706,-30.883432,43.94,101696.5,1.2083226
800184925,800164837,3997706,-31.152948,43.94,101699.75,1.2083613
800235463,800217674,3997706,-31.216364,43.94,101700.5,1.2083702
800295671,800273022,3997706,-31.385473,43.93,101702.5,1.2083939
800345944,800325796,3997706,-31.734259,43.94,101706.75,1.2084445
800396521,800378610,3997706,-31.649704,43.94,101705.75,1.2084326
800456674,800434077,3997706,-31.670841,43.94,101706.0,1.2084355
800506975,800486800,3997706,-31.755398,43.94,101706.99,1.2084473
800557122,800539542,3997706,-31.83995,43.94,101708.0,1.2084593
800617466,800594880,3997706,-32.130608,43.94,101711.5,1.2085009
800667834,800647569,3997706,-32.024914,43.94,101710.25,1.2084861
800717945,800700367,3997706,-32.06719,43.94,101710.74,1.2084919
800778526,800755828,3997706,-32.109467,43.94,101711.26,1.208498
800828656,800808571,3997706,-32.315567,43.94,101713.74,1.2085276
800878967,800861392,3997706,-32.50053,43.94,101716.0,1.2085544
800939625,800916797,3997706,-32.400124,43.94,101714.75,1.2085395
800989739,800969658,3997706,-32.690777,43.94,101718.24,1.208581
801040262,801022689,3997706,-32.66964,43.94,101718.0,1.2085781
801100638,801077896,3997706,-32.74891,43.94,101718.99,1.2085899
801150769,801130682,3997706,-32.727768,43.94,101718.74,1.2085869
801201072,801183452,3997706,-32.939156,43.94,101721.25,1.2086167
801261244,801238649,3997706,-32.854603,43.94,101720.24,1.2086047
801311598,801291517,3997706,-32.981434,43.94,101721.75,1.2086227
801362170,801344348,3997706,-33.102978,43.94,101723.25,1.2086405
801422300,801399698,3997706,-32.981434,43.94,101721.75,1.2086227
801472625,801452500,3997706,-33.45705,43.94,101727.5,1.208691
801522750,801505175,3997706,-33.187534,43.94,101724.25,1.2086524
801583110,801560502,3997706,-33.499325,43.95,101728.0,1.208697
801633432,801613247,3997706,-33.499325,43.94,101728.0,1.208697
801683559,801665980,3997706,-33.562744,43.95,101728.75,1.2087058
801743926,801721273,3997706,-33.853397,43.95,101732.25,1.2087474
801794062,801773963,3997706,-34.16519,43.95,101736.0,1.208792
801844357,801826781,3997706,-33.996082,43.94,101734.0,1.2087682
801904860,801881969,3997706,-34.0595,43.94,101734.74,1.2087771
801964881,801940772,3997706,-34.1969,43.94,101736.4,1.2087967
802025485,802002900,3997706,-34.307877,43.94,101737.74,1.2088127
802076026,802055733,3997706,-34.39243,43.94,101738.74,1.2088245
802126171,802108590,3997706,-34.159904,43.94,101735.99,1.2087919
802186516,802163927,3997706,-34.49284,43.95,101740.0,1.2088395
802236859,802216612,3997706,-34.661945,43.94,101741.99,1.2088631
802286980,802269384,3997706,-34.556255,43.95,101740.75,1.2088484
802347375,802324656,3997706,-34.661945,43.95,101742.0,1.2088633
802397499,802377421,3997706,-34.931465,43.94,101745.24,1.2089018
802448006,802430432,3997706,-34.86805,43.95,101744.49,1.2088928
802508379,802485639,3997706,-35.05301,43.95,101746.75,1.2089198
802558513,802538424,3997706,-35.03187,43.95,101746.5,1.2089168
802608902,802591248,3997706,-35.243256,43.94,101749.0,1.2089465
802669495,802646566,3997706,-35.20098,43.94,101748.5,1.2089405
802719595,802699514,3997706,-35.343666,43.95,101750.25,1.2089612
802770154,802752469,3997706,-35.533913,43.94,101752.5,1.2089881
802830340,802807710,3997706,-35.549767,43.95,101752.75,1.208991
802880614,802860533,3997706,-35.819283,43.95,101755.99,1.2090296
802930949,802913214,3997706,-35.718876,43.94,101754.75,1.2090148
802991098,802968488,3997706,-36.03067,43.95,101758.5,1.2090594
803041418,803021235,3997706,-35.8827,43.95,101756.75,1.2090385
803091550,803073972,3997706,-36.07295,43.95,101759.0,1.2090652
803151885,803129294,3997706,-35.924976,43.95,101757.25,1.2090445
803202231,803182000,3997706,-36.131077,43.95,101759.75,1.2090741
803252403,803234795,3997706,-36.115223,43.95,101759.5,1.2090712
803312934,803290249,3997706,-36.173355,43.95,101760.25,1.2090801
803363082,803342994,3997706,-36.421734,43.95,101763.24,1.2091156
803413426,803395851,3997706,-36.675396,43.95,101766.25,1.2091514
803473824,803451023,3997706,-36.3636,43.95,101762.5,1.2091068
803523896,803503802,3997706,-36.633118,43.95,101765.75,1.2091454
803574216,803556589,3997706,-36.633118,43.95,101765.75,1.2091454
803634858,803611889,3997706,-36.775803,43.95,101767.5,1.2091663
803684949,803664867,3997706,-36.79694,43.95,101767.75,1.2091693
803735276,803717594,3997706,-36.633118,43.95,101765.75,1.2091454
803795421,803772834,3997706,-37.066456,43.95,101771.0,1.2092079
803845807,803825602,3997706,-36.527424,43.95,101764.49,1.2091305
803895872,803878292,3997706,-36.960766,43.95,101769.74,1.2091929
803956233,803933633,3997706,-37.045322,43.95,101770.74,1.2092048
804006538,803986363,3997706,-37.066456,43.95,101771.0,1.2092079
804056683,804039094,3997706,-37.37825,43.96,101774.75,1.2092524
804117056,804094411,3997706,-37.542076,43.96,101776.74,1.2092761
804167621,804147197,3997706,-37.626633,43.96,101777.75,1.209288
804217744,804200148,3997706,-37.37825,43.95,101774.75,1.2092524
804278082,804255397,3997706,-37.293697,43.96,101773.75,1.2092406
804328216,804308126,3997706,-37.44167,43.95,101775.5,1.2092613
804378518,804360897,3997706,-37.60549,43.95,101777.5,1.209285
804438928,804416164,3997706,-37.690044,43.96,101778.5,1.209297
804489099,804468978,3997706,-37.626633,43.95,101777.75,1.209288
804539578,804521913,3997706,-37.357113,43.95,101774.5,1.2092494
804599747,804577154,3997706,-37.60549,43.95,101777.5,1.209285
804650069,804629989,3997706,-37.27256,43.96,101773.5,1.2092376
804700405,804682668,3997706,-37.626633,43.96,101777.75,1.209288
804760553,804737942,3997706,-37.60549,43.96,101777.5,1.209285
804810908,804790708,3997706,-37.17215,43.95,101772.25,1.2092227
804861019,804843448,3997706,-37.60549,43.96,101777.5,1.209285
804921615,804899003,3997706,-37.499798,43.95,101776.25,1.2092702
804971937,804951753,3997706,-37.542076,43.95,101776.75,1.2092762
805022065,805004483,3997706,-37.542076,43.96,101776.75,1.2092762
805082401,805059766,3997706,-37.47866,43.96,101776.0,1.2092673
805132537,805112452,3997706,-37.647766,43.96,101778.0,1.209291
805182889,805165315,3997706,-37.462807,43.96,101775.75,1.2092643
805243455,805220654,3997706,-37.47866,43.96,101775.99,1.2092671
805293593,805273503,3997706,-37.214428,43.96,101772.75,1.2092286
805343919,805326291,3997706,-37.584354,43.96,101777.25,1.209282
805404283,805381533,3997706,-36.960766,43.96,101769.75,1.209193
805454407,805434310,3997706,-36.981903,43.96,101769.99,1.2091959
805504754,805487065,3997706,-37.02418,43.95,101770.49,1.2092018
805564933,805542335,3997706,-36.87621,43.96,101768.74,1.209181
805615431,805595348,3997706,-36.61198,43.96,101765.5,1.2091424
805665780,805648053,3997706,-36.83922,43.96,101768.25,1.2091751
805725933,805703342,3997706,-36.83922,43.96,101768.25,1.2091751
805776241,805756064,3997706,-36.918488,43.96,101769.24,1.2091869
805826385,805808806,3997706,-36.321323,43.96,101762.0,1.2091008
805886763,805864177,3997706,-36.79694,43.96,101767.74,1.2091691
805937327,805917012,3997706,-36.506287,43.96,101764.24,1.2091275
805987443,805969871,3997706,-36.86036,43.96,101768.5,1.2091781
806047790,806025152,3997706,-36.548565,43.969997,101764.75,1.2091336
806097967,806077837,3997706,-36.131077,43.96,101759.74,1.209074
806148219,806130647,3997706,-36.569702,43.96,101765.0,1.2091365
806208625,806185862,3997706,-36.194492,43.96,101760.5,1.2090831
806258809,806238684,3997706,-36.257908,43.96,101761.24,1.2090919
806309301,806291629,3997706,-36.173355,43.96,101760.24,1.20908
806369654,806346916,3997706,-35.86156,43.96,101756.5,1.2090355
806419786,806399695,3997706,-35.592045,43.96,101753.25,1.2089969
806470336,806452664,3997706,-35.49164,43.96,101751.99,1.208982
806530552,806507915,3997706,-35.86156,43.96,101756.5,1.2090355
806580830,806560749,3997706,-35.42822,43.969997,101751.25,1.2089732
806631171,806613430,3997706,-35.512775,43.96,101752.25,1.2089851
806691314,806668705,3997706,-35.570908,43.96,101753.0,1.2089939
806741631,806721455,3997706,-35.222122,43.96,101748.75,1.2089435
806791767,806774188,3997706,-35.222122,43.96,101748.75,1.2089435
806852105,806829517,3997706,-35.264397,43.96,101749.25,1.2089494
806902478,806882221,3997706,-34.931465,43.969997,101745.25,1.2089019
806952587,806935015,3997706,-34.889187,43.969997,101744.75,1.2088959
807012901,806990226,3997706,-34.371292,43.969997,101738.5,1.2088217
807063053,807042957,3997706,-33.953808,43.969997,101733.5,1.2087623
807113401,807095763,3997706,-33.974945,43.969997,101733.75,1.2087653
807174013,807151058,3997706,-33.45705,43.96,101727.5,1.208691
807224110,807204015,3997706,-33.66315,43.96,101730.01,1.2087208
807274462,807256828,3997706,-33.102978,43.96,101723.26,1.2086406
807335045,807312118,3997706,-33.187534,43.969997,101724.25,1.2086524
807385206,807365063,3997706,-32.960293,43.969997,101721.5,1.2086197
807435524,807417827,3997706,-32.939156,43.969997,101721.25,1.2086167
807495660,807473074,3997706,-32.981434,43.969997,101721.75,1.2086227
807546189,807526110,3997706,-32.74891,43.969997,101718.99,1.2085899
807596540,807578813,3997706,-32.315567,43.969997,101713.74,1.2085276
807656694,807634094,3997706,-32.357845,43.96,101714.24,1.2085334
807707009,807686828,3997706,-32.1676,43.96,101711.99,1.2085067
807757148,807739568,3997706,-32.04605,43.969997,101710.5,1.208489
807817519,807794933,3997706,-32.04605,43.969997,101710.5,1.208489
807867833,807847596,3997706,-31.755398,43.969997,101706.99,1.2084473
807917958,807900360,3997706,-31.464743,43.969997,101703.5,1.2084059
807978330,807955626,3997706,-31.670841,43.969997,101706.0,1.2084355
808028445,808008364,3997706,-31.195225,43.969997,101700.25,1.2083672
808078987,808061411,3997706,-31.073679,43.969997,101698.75,1.2083493
808139603,808116811,3997706,-31.08953,43.969997,101699.0,1.2083523
808189735,808169646,3997706,-30.613914,43.969997,101693.25,1.208284
808240042,808222419,3997706,-30.259844,43.969997,101688.99,1.2082335
808300416,808277676,3997706,-30.32326,43.969997,101689.75,1.2082424
808350550,808330454,3997706,-29.699673,43.969997,101682.25,1.2081534
808400850,808383183,3997706,-29.329748,43.969997,101677.75,1.2080998
808461018,808438417,3997706,-29.578125,43.969997,101680.75,1.2081355
808511366,808491228,3997706,-29.054945,43.969997,101674.5,1.2080612
808561929,808544021,3997706,-29.181776,43.969997,101675.99,1.208079
808622080,808599468,3997706,-28.68502,43.969997,101669.99,1.2080077
808672394,808652213,3997706,-28.452497,43.969997,101667.25,1.2079751
808722528,808704949,3997706,-28.267536,43.98,101665.0,1.2079483
808782900,808760294,3997706,-28.352089,43.969997,101666.0,1.2079602
808833461,808813156,3997706,-28.040295,43.969997,101662.25,1.2079157
808883588,808866006,3997706,-27.707361,43.98,101658.25,1.2078682
808943922,808921284,3997706,-27.7285,43.98,101658.5,1.2078712
808994060,808973974,3997706,-27.665087,43.969997,101657.74,1.2078621
809044474,809026863,3997706,-26.983368,43.969997,101649.5,1.2077643
809105020,809082217,3997706,-26.856535,43.98,101648.0,1.2077464
809155134,809135054,3997706,-26.54474,43.98,101644.24,1.2077017
809205682,809188106,3997706,-26.047987,43.98,101638.24,1.2076304
809266029,809243301,3997706,-26.402058,43.969997,101642.49,1.207681
809316172,809296079,3997706,-25.487814,43.969997,101631.5,1.2075503
809366493,809348865,3997706,-25.239437,43.98,101628.5,1.2075146
809426647,809404057,3997706,-25.30285,43.969997,101629.25,1.2075236
809476983,809456902,3997706,-24.615849,43.98,101621.0,1.2074256
809527324,809509574,3997706,-24.985773,43.969997,101625.5,1.207479
809587468,809564884,3997706,-24.367472,43.98,101618.0,1.20739
809638044,809617847,3997706,-24.177225,43.98,101615.75,1.2073632
809688155,809670582,3997706,-23.928844,43.969997,101612.74,1.2073275
809748514,809725917,3997706,-23.765022,43.98,101610.75,1.2073038
809798868,809778669,3997706,-23.786161,43.969997,101611.0,1.2073067
809848988,809831412,3997706,-23.43209,43.98,101606.75,1.2072563
809909560,809886971,3997706,-23.474367,43.98,101607.25,1.2072622
809959933,809939661,3997706,-23.247128,43.98,101604.5,1.2072295
810010022,809992447,3997706,-22.517847,43.98,101595.74,1.2071254
810070363,810047675,3997706,-22.496708,43.98,101595.49,1.2071226
810120496,810100406,3997706,-22.354023,43.98,101593.74,1.2071017
810170831,810153200,3997706,-21.809706,43.98,101587.25,1.2070246
810231173,810208435,3997706,-21.730436,43.98,101586.26,1.2070128
810281309,810261213,3997706,-21.730436,43.98,101586.24,1.2070127
810331608,810313942,3997706,-21.957676,43.98,101588.99,1.2070453
810391784,810369180,3997706,-21.645882,43.98,101585.25,1.2070009
810442101,810421970,3997706,-21.207256,43.989998,101579.99,1.2069384
810492231,810474652,3997706,-20.895464,43.98,101576.24,1.2068938
810552589,810529982,3997706,-20.35643,43.98,101569.74,1.2068166
810602945,810582744,3997706,-20.33529,43.98,101569.49,1.2068136
810653064,810635489,3997706,-19.90195,43.989998,101564.24,1.2067512
810713616,810691030,3997706,-19.569017,43.98,101560.25,1.2067038
810763969,810743733,3997706,-19.632435,43.98,101561.0,1.2067127
810814099,810796513,3997706,-19.484465,43.98,101559.25,1.2066919
810874421,810851742,3997706,-18.860876,43.989998,101551.75,1.2066028
810924570,810904474,3997706,-19.484465,43.989998,101559.24,1.2066917
810974924,810957291,3997706,-18.527945,43.98,101547.75,1.2065552
811035479,811012579,3997706,-18.59136,43.98,101548.5,1.2065642
811085629,811065531,3997706,-18.052326,43.98,101542.0,1.2064869
811135959,811118328,3997706,-17.677118,43.98,101537.5,1.2064334
811196099,811173514,3997706,-17.592564,43.98,101536.5,1.2064216
814213099,814190250,3997706,-12.022554,44.0,101469.5,1.2056255
814273102,814248998,3997706,-12.350203,44.0,101473.4,1.2056718
814333458,814310862,3997706,-12.418902,44.0,101474.25,1.2056819
814383763,814363587,3997706,-12.128247,43.989998,101470.75,1.2056403
814433910,814416322,3997706,-12.397763,44.0,101474.0,1.2056789
814494284,814471640,3997706,-12.355486,44.0,101473.5,1.2056731
814544869,814524424,3997706,-12.107108,44.0,101470.49,1.2056373
814594965,814577381,3997706,-12.31321,44.0,101473.0,1.2056671
814655341,814632636,3997706,-12.1493845,44.0,101471.0,1.2056433
814705456,814685376,3997706,-12.334348,44.0,101473.25,1.2056701
814756019,814738430,3997706,-12.44004,44.0,101474.5,1.2056849
814816396,814793631,3997706,-12.08597,43.989998,101470.25,1.2056345
814866511,814846431,3997706,-12.255077,44.0,101472.25,1.2056582
814917076,814899388,3997706,-11.922146,43.989998,101468.24,1.2056105
814977423,814954684,3997706,-12.255077,43.989998,101472.25,1.2056582
815027553,815007460,3997706,-12.23394,44.0,101472.0,1.2056552
815077858,815060187,3997706,-12.107108,44.0,101470.49,1.2056373
815138027,815115426,3997706,-12.524595,44.0,101475.5,1.2056968
815188380,815168226,3997706,-12.751834,44.0,101478.25,1.2057295
815238971,815221034,3997706,-12.857527,43.989998,101479.5,1.2057444
815299100,815276502,3997706,-12.915658,44.0,101480.25,1.2057532
815349657,815329463,3997706,-13.127043,44.0,101482.74,1.2057829
815399779,815382203,3997706,-13.227451,44.0,101484.0,1.2057978
815460140,815437531,3997706,-13.190459,44.0,101483.5,1.2057918
815510469,815490281,3997706,-13.206313,44.0,101483.75,1.2057948
815560596,815543014,3997706,-13.142898,44.0,101482.99,1.2057859
815620951,815598310,3997706,-13.227451,44.0,101484.0,1.2057978
815671066,815650987,3997706,-13.333144,44.0,101485.24,1.2058126
815721384,815703808,3997706,-13.333144,44.0,101485.25,1.2058127
815781778,815758999,3997706,-13.354283,43.989998,101485.5,1.2058157
815831884,815811784,3997706,-13.105906,44.0,101482.49,1.2057799
815882203,815864575,3997706,-13.290868,44.0,101484.74,1.2058066
815942844,815919894,3997706,-13.623799,44.0,101488.74,1.2058542
815992935,815972854,3997706,-13.539246,44.0,101487.75,1.2058424
816043262,816025580,3997706,-13.729492,44.0,101490.0,1.2058691
816103405,816080816,3997706,-13.792909,44.0,101490.75,1.205878
816153715,816133585,3997706,-13.956732,44.0,101492.75,1.2059017
816203860,816186276,3997706,-14.104701,44.0,101494.49,1.2059225
816264220,816241622,3997706,-14.432349,44.0,101498.5,1.20597
816314519,816294347,3997706,-14.020147,44.0,101493.5,1.2059107
816364670,816347077,3997706,-14.20511,44.0,101495.74,1.2059373
816425039,816402396,3997706,-14.183971,44.01,101495.49,1.2059343
816475193,816455072,3997706,-14.310802,44.0,101497.0,1.2059523
816525449,816507873,3997706,-14.580319,44.0,101500.25,1.2059909
816586074,816563280,3997706,-14.453488,44.01,101498.75,1.205973
816636198,816616114,3997706,-14.622597,44.0,101500.75,1.2059969
816686508,816668880,3997706,-14.601458,44.0,101500.5,1.2059939
816746908,816724146,3997706,-14.686011,44.0,101501.49,1.2060057
816797020,816776942,3997706,-15.018945,44.0,101505.5,1.2060533
816847362,816829667,3997706,-14.72829,44.0,101501.99,1.2060115
816907493,816884910,3997706,-15.16163,44.0,101507.25,1.206074
816958071,816937980,3997706,-14.976666,44.0,101505.0,1.2060473
817008398,816990658,3997706,-15.1404915,44.0,101507.0,1.206071
